Ref,Val,Package,PosX,PosY,Rot,Side
"Q41","2N7000","TO-92_Inline_Wide",37.120000,-64.895000,180.000000,top
"Q42","2N7000","TO-92_Inline_Wide",37.120000,-73.150000,180.000000,top
"Q43","2N7000","TO-92_Inline_Wide",37.120000,-78.230000,180.000000,top
"Q44","2N7000","TO-92_Inline_Wide",39.720000,-20.445000,0.000000,top
"Q45","2N7000","TO-92_Inline_Wide",39.720000,-25.525000,0.000000,top
"Q46","2N7000","TO-92_Inline_Wide",39.720000,-30.605000,0.000000,top
"Q47","2N7000","TO-92_Inline_Wide",39.720000,-38.860000,0.000000,top
"Q48","2N7000","TO-92_Inline_Wide",39.720000,-47.115000,0.000000,top
"Q49","2N7000","TO-92_Inline_Wide",39.720000,-52.195000,0.000000,top
"Q50","2N7000","TO-92_Inline_Wide",39.720000,-60.450000,0.000000,top
"Q51","2N7000","TO-92_Inline_Wide",39.720000,-65.530000,0.000000,top
"Q52","2N7000","TO-92_Inline_Wide",39.720000,-73.785000,0.000000,top
"Q53","2N7000","TO-92_Inline_Wide",39.720000,-78.865000,0.000000,top
"Q54","2N7000","TO-92_Inline_Wide",39.720000,-87.120000,0.000000,top
"Q55","2N7000","TO-92_Inline_Wide",39.720000,-92.200000,0.000000,top
"Q56","2N7000","TO-92_Inline_Wide",52.480000,-19.810000,180.000000,top
"Q57","2N7000","TO-92_Inline_Wide",52.480000,-28.065000,180.000000,top
"Q58","2N7000","TO-92_Inline_Wide",52.480000,-33.145000,180.000000,top
"Q59","2N7000","TO-92_Inline_Wide",52.480000,-41.400000,180.000000,top
"Q60","2N7000","TO-92_Inline_Wide",52.480000,-46.480000,180.000000,top
"Q61","2N7000","TO-92_Inline_Wide",52.480000,-54.735000,180.000000,top
"Q62","2N7000","TO-92_Inline_Wide",52.480000,-59.815000,180.000000,top
"Q63","2N7000","TO-92_Inline_Wide",52.480000,-68.070000,180.000000,top
"Q64","2N7000","TO-92_Inline_Wide",52.480000,-73.150000,180.000000,top
"Q65","2N7000","TO-92_Inline_Wide",52.480000,-81.405000,180.000000,top
"Q66","2N7000","TO-92_Inline_Wide",55.080000,-20.445000,0.000000,top
"Q67","2N7000","TO-92_Inline_Wide",55.080000,-25.525000,0.000000,top
"Q68","2N7000","TO-92_Inline_Wide",55.080000,-33.780000,0.000000,top
"Q69","2N7000","TO-92_Inline_Wide",55.080000,-38.860000,0.000000,top
"Q70","2N7000","TO-92_Inline_Wide",55.080000,-47.115000,0.000000,top
"Q71","2N7000","TO-92_Inline_Wide",55.080000,-52.195000,0.000000,top
"Q72","2N7000","TO-92_Inline_Wide",55.080000,-60.450000,0.000000,top
"Q73","2N7000","TO-92_Inline_Wide",55.080000,-68.705000,0.000000,top
"Q74","2N7000","TO-92_Inline_Wide",55.080000,-73.785000,0.000000,top
"Q75","2N7000","TO-92_Inline_Wide",55.080000,-82.040000,0.000000,top
"Q76","2N7000","TO-92_Inline_Wide",55.080000,-87.120000,0.000000,top
"Q77","2N7000","TO-92_Inline_Wide",67.840000,-19.810000,180.000000,top
"Q78","2N7000","TO-92_Inline_Wide",67.840000,-24.890000,180.000000,top
"Q79","2N7000","TO-92_Inline_Wide",67.840000,-33.145000,180.000000,top
"Q80","2N7000","TO-92_Inline_Wide",67.840000,-38.225000,180.000000,top
"Q81","2N7000","TO-92_Inline_Wide",67.840000,-46.480000,180.000000,top
"Q82","2N7000","TO-92_Inline_Wide",67.840000,-54.735000,180.000000,top
"Q83","2N7000","TO-92_Inline_Wide",67.840000,-59.815000,180.000000,top
"Q84","2N7000","TO-92_Inline_Wide",67.840000,-68.070000,180.000000,top
"Q85","2N7000","TO-92_Inline_Wide",67.840000,-73.150000,180.000000,top
"Q86","2N7000","TO-92_Inline_Wide",67.840000,-81.405000,180.000000,top
"Q87","2N7000","TO-92_Inline_Wide",67.840000,-86.485000,180.000000,top
"Q88","2N7000","TO-92_Inline_Wide",70.440000,-20.445000,0.000000,top
"Q89","2N7000","TO-92_Inline_Wide",70.440000,-25.525000,0.000000,top
"Q90","2N7000","TO-92_Inline_Wide",70.440000,-33.780000,0.000000,top
"Q91","2N7000","TO-92_Inline_Wide",70.440000,-38.860000,0.000000,top
"Q92","2N7000","TO-92_Inline_Wide",70.440000,-47.115000,0.000000,top
"Q93","2N7000","TO-92_Inline_Wide",70.440000,-52.195000,0.000000,top
"Q94","2N7000","TO-92_Inline_Wide",70.440000,-60.450000,0.000000,top
"Q95","2N7000","TO-92_Inline_Wide",70.440000,-65.530000,0.000000,top
"Q96","2N7000","TO-92_Inline_Wide",70.440000,-70.610000,0.000000,top
"Q97","2N7000","TO-92_Inline_Wide",70.440000,-85.215000,0.000000,top
"Q98","2N7000","TO-92_Inline_Wide",83.200000,-26.795000,180.000000,top
"Q99","2N7000","TO-92_Inline_Wide",83.200000,-42.035000,180.000000,top
"R1","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-16.000000,0.000000,top
"R2","10k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-24.255000,0.000000,top
"R3","10k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-37.590000,0.000000,top
"R4","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-50.925000,0.000000,top
"R5","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-59.180000,0.000000,top
"R6","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",9.000000,-72.515000,0.000000,top
"R7","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-16.000000,0.000000,top
"R8","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-29.335000,0.000000,top
"R9","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-42.670000,0.000000,top
"R10","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-61.085000,0.000000,top
"R11","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-69.340000,0.000000,top
"R12","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",16.680000,-82.675000,0.000000,top
"R13","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-16.000000,0.000000,top
"R14","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-29.335000,0.000000,top
"R15","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-42.670000,0.000000,top
"R16","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-50.925000,0.000000,top
"R17","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-64.260000,0.000000,top
"R18","22k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",24.360000,-77.595000,0.000000,top
"R19","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-16.000000,0.000000,top
"R20","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-29.335000,0.000000,top
"R21","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-42.670000,0.000000,top
"R22","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-56.005000,0.000000,top
"R23","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",32.040000,-69.340000,0.000000,top
"R24","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-16.000000,0.000000,top
"R25","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-34.415000,0.000000,top
"R26","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-42.670000,0.000000,top
"R27","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-56.005000,0.000000,top
"R28","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-69.340000,0.000000,top
"R29","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",39.720000,-82.675000,0.000000,top
"R30","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-16.000000,0.000000,top
"R31","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-24.255000,0.000000,top
"R32","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-37.590000,0.000000,top
"R33","22k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-50.925000,0.000000,top
"R34","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-64.260000,0.000000,top
"R35","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",47.400000,-77.595000,0.000000,top
"R36","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-16.000000,0.000000,top
"R37","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-29.335000,0.000000,top
"R38","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-42.670000,0.000000,top
"R39","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-56.005000,0.000000,top
"R40","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-64.260000,0.000000,top
"R41","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",55.080000,-77.595000,0.000000,top
"R42","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",62.760000,-16.000000,0.000000,top
"R43","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",62.760000,-29.335000,0.000000,top
"R44","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",62.760000,-42.670000,0.000000,top
"R45","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",62.760000,-50.925000,0.000000,top
"R46","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",62.760000,-64.260000,0.000000,top
"R47","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",62.760000,-77.595000,0.000000,top
"R48","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",70.440000,-16.000000,0.000000,top
"R49","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",70.440000,-29.335000,0.000000,top
"R50","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",70.440000,-42.670000,0.000000,top
"R51","47k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",70.440000,-56.005000,0.000000,top
"R52","1k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",70.440000,-74.420000,0.000000,top
"R53","1k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",78.120000,-16.000000,0.000000,top
"R54","1k","R_Axial_DIN0207_L6.3mm_D2.5mm_P5.08mm_Vertical",78.120000,-31.240000,0.000000,top
